,mobile,url,tm,title,content,source,location,type,tags,emotion,negative_cnt,comment_cnt,fee,speed,signal,5G,other,--,tag_num,one_tag,multi_tag
185,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487936](https://www.mobile01.com/topicdetail.php?f=18&t=6487936),2021-11-09T02:01:00+08:00,給媽媽用的話，是不是選擇亞太111？,"亞太很吃風水 最好先申請試用卡測試 我在家裡測最高只有5M
家裡還有些地方會有死角 收訊很差。",mobile01_comment,,回文,資費,負向,0,0.0,0,1,1,0,0,0,2,,"網速,收訊"
186,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487936](https://www.mobile01.com/topicdetail.php?f=18&t=6487936),2021-11-09T01:48:00+08:00,"低資費奈米戶請問電信方案, 求教","
板橋亞太訊號很好，室內要看，去拿測試卡。
",mobile01_comment,,回文,資費,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
187,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487936](https://www.mobile01.com/topicdetail.php?f=18&t=6487936),2021-11-09T01:11:00+08:00,今年雙11是不是台灣之星最摳的一年？,亞太的211確實是今年雙11最優的資費方案，我今年只推薦需要的親朋好友申辦此方案，其他的都不需考慮。,mobile01_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
188,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487918](https://www.mobile01.com/topicdetail.php?f=18&t=6487918),2021-11-09T00:43:00+08:00,雙11台灣之星5G/299,"回家後一測速才發現到奇怪不是推5G嗎？測速怎麼只跑4G原來手機要開5G優先啦在家裏這個速度，超越103年中華4G剛開台時的速度，中華用到105年時速度剩下1-20幾收訊也勝過目前使用中的台哥大/遠傳在家裡台星速度，5G優於4G其實網速需求不高，只要能穩跑1080p就夠了流量通常1/20G最高也沒有超過30G一號機使用3大目前是遠傳吃到飽到期後可能轉台哥大12g/2992號機目前亞太88/10G/12Mb可能轉台星5g/299或亞太199不過亞太優勢是便宜100，還有wifi通話絕對優勢,通話時間300分鐘台星優勢就是5G會不會過一陣子，3大5G又慢慢降價",mobile01_comment,,回文,資費,正向,0,0.0,1,1,0,1,0,0,4,,"資費,網速,收訊,5G"
189,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487901](https://www.mobile01.com/topicdetail.php?f=18&t=6487901),2021-11-08T23:45:00+08:00,"低資費奈米戶請問電信方案, 求教",我也打算辦第二支亞太98...看來比較划算，我工作住家，亞太訊號都還可以,mobile01_comment,,回文,資費,正向,0,0.0,1,0,1,0,0,0,1,資費,資費
190,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487936](https://www.mobile01.com/topicdetail.php?f=18&t=6487936),2021-11-08T22:51:00+08:00,"低資費奈米戶請問電信方案, 求教",等看看雙11那天會不會有亞太11元資費,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
191,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1636382242.A.990.html](https://www.ptt.cc/bbs/MobileComm/M.1636382242.A.990.html),2021-11-08T22:41:00+08:00,給媽媽用的話，是不是選擇亞太111？,不一定，亞太的就算是滿格，看youtube都有可能卡卡，辦138的路過。,ptt_comment,,回文,網速,負向,0,0.0,1,1,1,0,0,0,1,網速,網速
192,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487936](https://www.mobile01.com/topicdetail.php?f=18&t=6487936),2021-11-08T22:17:00+08:00,"低資費奈米戶請問電信方案, 求教",亞太99不綁約,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
193,亞太,[https://www.facebook.com/301595507384941/posts/869300257281127/](https://www.facebook.com/301595507384941/posts/869300257281127/),2021-11-08T22:03:37+08:00,Fw: [情報] 台星雙11 4G188 5G299吃到飽,看來亞太33不用期望惹.....,fans,,主文,資費,負向,0,0.0,1,0,0,0,0,0,1,資費,資費
194,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487938](https://www.mobile01.com/topicdetail.php?f=18&t=6487938),2021-11-08T21:57:00+08:00,詢問關於台星旋轉門,建議去搶亞太111,mobile01_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
195,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487903](https://www.mobile01.com/topicdetail.php?f=18&t=6487903),2021-11-08T20:51:00+08:00,給媽媽用的話，是不是選擇亞太111？,"看你生活圈，電信很吃風水寶地！若吃到5M是可以看YouTube,FB.",mobile01_comment,,回文,網速,中立,0,0.0,1,1,1,0,0,0,2,,"網速,收訊"
196,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487894](https://www.mobile01.com/topicdetail.php?f=18&t=6487894),2021-11-08T20:51:00+08:00,給媽媽用的話，是不是選擇亞太111？,"YouTube給的資訊
4K＝20 Mbps　　
1080p＝5 Mbps　　
720p＝2.5 Mbps　　
480p＝1.1 Mbps　　
360p＝0.7 Mbps　　
理論上可以到1080p，但實際上受到很多不同因素干擾，實際上每個人不一定可以跑到.....
理論不等於實際，所以電信很看生活圈....
FB基本上瀏覽都沒問題，裡面大量影片或大量圖片可能會慢一點.....
最重要的是辦試用卡....
最重要的是辦試用卡....
最重要的是辦試用卡....
每個人生活圈不一樣，不是我好就你好.....",mobile01_comment,,回文,網速,中立,0,0.0,1,1,0,0,0,0,1,網速,網速
197,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6487843](https://www.mobile01.com/topicdetail.php?f=18&t=6487843),2021-11-08T20:06:00+08:00,台灣之星雙11直播開始了 動態更新ing,"NCC統計的基地台數目
把3G基地台(在3G業務終止後)都算進4G基地台去了
如果統計純粹的4G基地台數目(扣掉3G基地台數目)
亞太應該不會比台星少
把時間拉回到107/12/31，也就是3G業務終止的那個月
亞太的4G基地台8967個並不是墊底的(墊底的是台星7782個)
到了108/01/31，NCC把原本的3G基地台全算成4G基地台
但是很多人不知來龍去脈，直接當作亞太沒努力蓋基地台
<補充說明>
亞太在3G時代採用CDMA2000，跟後來4G LTE不相容，全作廢歸零
所以亞太必須連通話用的基地台都要重頭蓋起，起點已經落後一大截
從107/12/31到現在，3G基地台也可能會故障淘汰
假設到現在3G基地台留存率是90%(淘汰率10%)的話
推估現在真正4G基地台數量如下，亞太並不是墊底的
以上資料來自NCC
https://www.ncc.gov.tw/chinese/opendata_item.aspx?menu_function_sn=208",mobile01_comment,,回文,資費,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
198,亞太,[https://forum.gamer.com.tw/C.php?bsn=60559&snA=57269](https://forum.gamer.com.tw/C.php?bsn=60559&snA=57269),2021-11-05T22:32:45+08:00,[情報] 台灣之星11/8 雙11直播,別在推亞太，家在捷運站旁亞太整天不到3mbps,gamer_comment,,回文,資費,負向,0,0.0,0,1,0,0,1,0,1,網速,網速
199,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1636114026.A.D15.html](https://www.ptt.cc/bbs/MobileComm/M.1636114026.A.D15.html),2021-11-05T22:06:00+08:00,[情報] 台灣之星11/8 雙11直播,在考慮亞太的朋友，申辦之前一定要去試用，切記！,ptt_comment,,回文,資費,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
200,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1636114026.A.D15.html](https://www.ptt.cc/bbs/MobileComm/M.1636114026.A.D15.html),2021-11-05T21:23:00+08:00,Re: [新聞] 活化頻率資源，中華電與亞太電簽訂900MHz,很明顯亞太是打算轉型成面向企業端的電信業，消費端,ptt_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
201,中華,[https://www.mobile01.com/topicdetail.php?f=18&t=6485999](https://www.mobile01.com/topicdetail.php?f=18&t=6485999),2021-11-05T17:35:00+08:00,Re: [問題] 辦公室只有亞太跟台灣大訊號順暢,秒選中華電信5G！,mobile01_comment,,回文,5G,正向,0,0.0,0,0,1,1,0,0,1,5G,5G
202,台哥大,[https://www.dcard.tw/f/ask/p/237382437](https://www.dcard.tw/f/ask/p/237382437),2021-11-05T15:20:55+08:00,Re: [問題] 辦公室只有亞太跟台灣大訊號順暢,"是我會選台哥吧,公司速度快,別的地方也不會太差~",dcard,,主文,資費,正向,0,0.0,0,1,1,0,0,0,1,網速,網速
203,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6481045](https://www.mobile01.com/topicdetail.php?f=18&t=6481045),2021-10-29T02:09:00+08:00,亞太電攜嘉市府 改善空汙,"亞太電信（3682）強攻新經濟，運用資通訊技術優勢，攜手嘉義市政府，今年針對200個空品微型感測器點位，劃分12區，進行分群管理，並標定市內五大PM2.5汙染熱區，因地制宜擬定改善策略，改善熱區汙染，守護嘉義市民健康。
亞太電信2018年起攜手嘉義市政府展開「空氣品質感測物聯網」布建計畫，透過環境品質感測物聯網，蒐集環境資料，進行大數據分析，有助於空汙防制，協助嘉義市形成密度全國第一的感測物聯網。亞太電信指出，運用資通訊技術，積極拓展資通訊（ICT）、物聯網（IoT）解決方案，協助全台七個縣市政府導入空氣品質感測物聯網，在環境物聯網領域的成績表現亮眼，全力把關台灣的空氣品質。
嘉義市自有空氣汙染源少，各項汙染物排放量於全國占比不到1%，不過因位處中南部下風處且地理位置相對內陸，整體空氣品質深受市境之外移入汙染影響。年初還因大環境氣象擴散條件不佳，導致區域空氣品質濃度相對較差，攜手亞太電信應用空品感測物聯網，針對市內熱區汙染特性導入對應管制措施，促成五大PM2.5汙染熱區濃度降低。",mobile01_comment,,回文,其他,正向,0,0.0,0,0,0,0,1,0,1,其他,其他
204,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1635428534.A.0EC.html](https://www.ptt.cc/bbs/MobileComm/M.1635428534.A.0EC.html),2021-10-28T21:54:00+08:00,NCC邀5大電信「喝咖啡」 關切5G服務品質、資費問題,"NCC今邀5大電信「喝咖啡」，關切5G服務品質、資費問題。（資料照）
〔記者楊綿傑∕台北報導〕5G開台已1年多，時有民眾反映通訊品質、資費等問題，國家通訊傳播委員會（NCC）今天召見中華電信、台灣大哥大、台灣之星、亞太電信、遠傳電信等5大行動通信業者，NCC在會中向業者呼籲，應積極建設提升涵蓋外，並推出更多消費者可選擇、可負擔之資費。
我國5G用戶截止今年8月有363.9萬門，佔整體行動寬頻用戶數12.3%。而5G服務品質、資費等問題，常是立法院質詢焦點，立院交委會上週也安排5G建設、消費者權益等內容的專案報告，會中主委陳耀祥承諾將邀電信業者到會瞭解，而今天會議即是討論5G服務品質及消費者權益保障機制等議題。
NCC指出，會議中請各家業者報告目前5G基礎建設佈建情形、不同資費方案、消費者保護措施等。並表明期藉由公私協力，加速佈建並提供更多誘因鼓勵消費者轉換使用5G服務，提高我國5G使用率。
此外，NCC也於會議中呼籲，電信事業除建設網路、提升涵蓋外，亦應積極回應消費者使用需求，推出更多消費者可選擇、可負擔之資費，落實服務多元化及資費透明化，以符合消費者期待。
另外，NCC也提到，5G高速率、低延遲、大頻寬特性，為各行各業數位轉型之基礎，更是我國邁向數位國家之基石，電信事業除向民眾推廣5G服務外，亦須強化跨界、異業合作，如自駕車、智慧娛樂、智慧製造、遠距醫療等垂直場域應用，進而使民眾更貼近5G帶來高速上網體驗及創新應用之價值。",ptt_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
205,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1635428534.A.0EC.html](https://www.ptt.cc/bbs/MobileComm/M.1635428534.A.0EC.html),2021-10-28T21:54:00+08:00,亞太電信深耕環境物聯網 助嘉義空污防制,"時序進入空污季！台灣每年 10 月到隔年五月，因大氣擴散條件不佳，造成空污容易蓄積在上空，導致空氣品質惡化。亞太電信強攻新經濟，運用資通訊技術優勢，自 107 年攜手嘉義市政府展開「空氣品質感測物聯網」佈建計畫，透過環境品質感測物聯網，蒐集環境資料，進行大數據分析，有助於空污防制，協助嘉義市形成密度全國第一之感測物聯網。嘉義市政府今年更針對 200 個空品微型感測器點位，劃分 12 區，進行分群管理，並標定市內 5 大 PM2.5 污染熱區，因地制宜擬定改善策略，改善熱區污染，守護市民健康。
亞太電信助嘉義市形成密度全國第一之感測物聯網，設置 200 個空品微型感測器點位。 亞太電信/提供
亞太電信運用資通訊核心技術  推動永續城市
亞太電信運用資通訊技術，積極拓展 ICT、IoT 解決方案，協助政府、企業數位轉型，至今協助全台多達 7 個縣市政府導入空氣品質感測物聯網，在環境物聯網領域的成績表現亮眼，全力把關台灣的空氣品質。嘉義市政府環境保護局亦指出，為實現聯合國永續發展目標第 11 項「建構具包容、安全、韌性及永續特質的城市與鄉村」，將持續致力提升空氣品質，讓市民呼吸更清淨的空氣，呼籲市民一同落實環境保護工作，讓嘉義市成為「全齡共享‧世代宜居」的永續幸福城市。
空品感測器助嘉義市進行空污防制  污染熱區最高改善 11.9% 之 PM2.5 濃度
嘉義市自有空氣污染源少，各項污染物排放量於全國佔比不到 1%，卻因位處中南部下風處且地理位置相對內陸，整體空氣品質深受市境之外移入污染影響。今（110）年初更因大環境氣象擴散條件不佳，導致區域空氣品質濃度相對較差，1 至 9 月行政院環境保護署嘉義監測站 PM2.5 平均濃度較去年同期上升，然而嘉義市仍積極克服先天劣勢，攜手亞太電信應用空品感測物聯網，針對市內熱區污染特性導入對應的管制措施，促成 5 大 PM2.5 污染熱區濃度降低，今年截至 9 月止平均濃度較去年同期改善 8.4%，其中又以東（含共和）市場改善成效尤為顯著，較去年同期改善 11.9%。
東（含共和）市場每天進出車流量高達萬輛以上，其污染源多來自汽機車及市場內餐飲油煙排放等，為保障市民健康，嘉義市政府環境保護局於 109 年 10 月將東（含共和）市場設為空氣品質維護示範區，管制未定檢二行程機車不得進入，並於市場周邊出入口架設6組車牌辨識系統輔助管制，針對餐飲油煙加強輔導業者裝設油煙防制設備、及落實保養維護等，以減少相關污染排放。
嘉義市政府攜手前進小學推廣活動 空氣品質保護意識從小扎根
此外，嘉義市政府環境保護局也與鄰近東（含共和）市場之民族國小合作，齊心改善該市場空氣品質，從動手組裝可偵測 PM2.5 的「空氣小屋」親手測量了解生活環境的空氣品質，更於去（109）年底發起「親子護空品踩街活動」，帶著孩子走進該市場，向民眾宣導空氣品質保護的具體作法，透過孩子們純真的訴求，讓民眾重視並養成低污染的生活習慣。",ptt_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
206,亞太,[https://www.ptt.cc/bbs/Gossiping/M.1635176770.A.653.html](https://www.ptt.cc/bbs/Gossiping/M.1635176770.A.653.html),2021-10-26T00:13:00+08:00,攜碼或新辦台灣之星4G吃到飽的方案,"台灣之星平時沒啥優惠，
除非25歲以下或60歲以上辦U25或O60。
或未成年 U15的0月租。
亞太網路門市平時的資費比較好。",ptt_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
207,亞太,[https://www.ptt.cc/bbs/Gossiping/M.1635176770.A.653.html](https://www.ptt.cc/bbs/Gossiping/M.1635176770.A.653.html),2021-10-25T23:46:00+08:00,[問題] 吃到飽資費,用亞太啊,ptt_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
208,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1635126479.A.4F3.html](https://www.ptt.cc/bbs/MobileComm/M.1635126479.A.4F3.html),2021-10-25T13:45:00+08:00,亞太新佈局？合併前奏？,"
?貴就解約, ??啊
",ptt_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
209,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1635126479.A.4F3.html](https://www.ptt.cc/bbs/MobileComm/M.1635126479.A.4F3.html),2021-10-25T12:37:00+08:00,亞太新佈局？合併前奏？,"繼續當11用戶釘子戶+1
我管他5G資費多少都沒有興趣",ptt_comment,,回文,資費,中立,0,0.0,1,0,0,1,0,0,1,資費,資費
210,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6477867](https://www.mobile01.com/topicdetail.php?f=18&t=6477867),2021-10-24T08:31:00+08:00,亞太電信 VS 臺灣之星 對決臺13甲線 4G移動路測 (電信三雄同步收訊對比) [CC字幕],"最近亞太都抓不太到CA是正常的嗎
我只有在台北車站有看到4G+而以...",mobile01_comment,,回文,收訊,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
211,台灣之星,[https://www.mobile01.com/topicdetail.php?f=18&t=6473539](https://www.mobile01.com/topicdetail.php?f=18&t=6473539),2021-10-19T22:54:00+08:00,亞太電信 VS 臺灣之星 對決臺13甲線 4G移動路測 (電信三雄同步收訊對比) [CC字幕],用過台星市區內信號真的還不錯.,mobile01_comment,,回文,收訊,正向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
212,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6473378](https://www.mobile01.com/topicdetail.php?f=18&t=6473378),2021-10-16T20:04:00+08:00,有人用過GT智慧生活238不限速吃到飽嗎？,"先試用7天 好用在辦 說不定你家也是亞太的風水寶地
如果試用沒訊號 也不用花錢辦 沒訊號就是沒訊號 祝你好運",mobile01_comment,,回文,收訊,中立,0,0.0,1,0,1,0,0,0,1,收訊,收訊
213,亞太,[https://www.facebook.com/162608724089621/posts/1717475838602894/](https://www.facebook.com/162608724089621/posts/1717475838602894/),2021-10-15T23:31:57+08:00,有人用過GT智慧生活238不限速吃到飽嗎？,"不要綁約比較好
亞太訊號室外普通室內GG
甚至有訊號沒網路
現在最低也有月租99/98不綁約的
設定費300+預繳300
建議還是留在台星啦
慢但至少不會無訊號斷網",fans_comment,,回文,資費,負向,0,0.0,1,0,1,0,0,0,2,,"資費,收訊"
